month,pct_id,total_gaba
2016-10-01,05N,95388.51111111112
2017-04-01,05N,93787.99444444444
2017-03-01,05N,105187.43333333333
2019-03-01,05N,113515.46666666663
2019-01-01,05N,119868.89999999997
2018-09-01,05N,107351.97222222226
2017-05-01,05N,103821.37222222226
2015-10-01,05T,84791.41666666667
2015-02-01,05V,34506.172222222216
2016-04-01,05V,44974.277777777774
2015-04-01,06D,29543.916666666668
2015-08-01,06D,29581.472222222223
2017-07-01,06D,38560.822222222225
2019-02-01,09C,44598.061111111114
2017-06-01,09C,45006.25555555557
2018-08-01,09C,49876.383333333324
2015-09-01,10K,57025.61111111111
2015-07-01,10K,57542.827777777784
2016-09-01,10R,70625.06111111112
2014-12-01,11A,149223.40555555557
2017-02-01,11A,165286.92222222226
2018-02-01,11M,207608.47777777782
2015-03-01,11M,166928.97222222225
2015-11-01,11X,155916.97777777785
2015-06-01,11X,153271.8666666667
2019-09-01,99E,100047.39444444445
2015-01-01,99E,67869.77777777778
2017-01-01,99E,86009.16111111108
2018-04-01,99E,96705.17777777779
2016-03-01,99F,53637.80555555555
2017-08-01,99G,64108.64444444444
2015-05-01,99G,47409.983333333344
2017-11-01,99G,65481.48333333333
2018-05-01,99K,62784.50555555555
2019-04-01,99K,59035.60555555556
2019-06-01,99K,58708.26111111111
2017-01-01,00C,54712.833333333336
2017-07-01,00C,57549.09999999999
2018-06-01,00C,59867.98888888889
2019-07-01,00C,60889.816666666666
2015-06-01,00C,46887.544444444444
2018-08-01,00C,62637.05555555554
2018-11-01,00C,63106.177777777775
2018-01-01,00C,59424.90000000001
2016-10-01,00C,52045.183333333334
2019-10-01,00N,91990.54444444444
2019-05-01,00N,92991.05555555555
2019-02-01,00N,79910.96111111112
2015-12-01,00P,142688.97222222222
2016-08-01,00P,142924.41666666663
2015-05-01,00Y,100354.14444444442
2017-02-01,01D,106382.96111111113
2016-12-01,01D,119978.57222222222
2019-03-01,01D,128650.11666666667
2017-04-01,01D,111399.52777777778
2018-09-01,01D,127968.46666666665
2016-02-01,01D,101962.2388888889
2015-09-01,01V,54482.88888888888
2018-03-01,01V,69206.64444444444
2018-02-01,01V,62889.65555555557
2015-01-01,01V,49396.86666666667
2018-12-01,01V,72184.15555555557
2017-12-01,01Y,138394.32777777774
2017-11-01,01Y,136256.52222222224
2015-07-01,01Y,111225.52777777777
2015-04-01,01Y,102361.93333333335
2017-06-01,01Y,134655.2833333333
2015-03-01,01Y,102629.3388888889
2015-10-01,01Y,110636.59444444445
2017-05-01,02G,60143.83333333333
2016-01-01,02G,50028.63888888889
2017-03-01,02G,62107.72222222222
2018-10-01,02G,67727.71111111112
2016-09-01,02G,57861.92222222222
2016-06-01,02G,55276.72222222222
2015-08-01,02G,45876.394444444435
2016-05-01,02M,80490.04444444446
2015-11-01,02P,111927.54999999999
2016-04-01,02P,124102.18333333333
2016-11-01,02P,133042.72222222225
2016-07-01,02P,124247.7111111111
2017-08-01,02X,175742.16666666672
2017-09-01,02X,174884.6277777778
2019-06-01,02X,172330.2500000001
2018-07-01,02X,179230.1944444444
2018-05-01,02X,180218.9722222222
2017-10-01,02X,175778.5611111111
2019-09-01,04D,129783.04444444447
2019-04-01,05Y,158095.07222222228
2014-11-01,06T,125291.10555555554
2014-12-01,06T,145237.91666666666
2015-02-01,06T,125697.85
2016-03-01,06T,162036.63333333336
2018-04-01,10D,61137.17777777778
2019-08-01,12F,195483.4111111111
2019-01-01,12F,196595.06111111116
2015-11-01,00X,55933.39444444444
2017-07-01,00X,69538.9111111111
2017-01-01,01C,73504.65555555557
2017-08-01,01C,81122.66666666666
2019-05-01,01C,87066.75555555556
2015-04-01,01H,94518.69444444445
2016-05-01,01H,108294.68333333335
2015-07-01,02F,83258.67222222225
2016-08-01,02R,115434.80555555558
2019-07-01,02R,127788.66666666667
2015-02-01,02R,85451.7888888889
2018-05-01,02T,88692.45555555556
2018-08-01,02T,89986.01666666666
2019-03-01,02T,88483.49444444444
2017-11-01,02Y,118954.81666666667
2018-01-01,02Y,120499.8055555556
2019-08-01,03F,128087.57777777774
2018-12-01,03F,124426.03888888888
2019-02-01,03F,110761.86666666668
2018-04-01,03Q,139048.66111111114
2014-12-01,03V,22096.12222222222
2015-03-01,03V,21737.866666666665
2017-06-01,03V,30190.916666666668
2015-06-01,04L,42335.866666666676
2014-11-01,04L,36202.96666666667
2017-03-01,04M,40921.783333333326
2017-02-01,04M,34795.65
2015-10-01,06Q,124728.03333333333
2016-12-01,06Q,147134.68888888892
2018-06-01,09D,125586.23333333335
2018-11-01,09D,129315.08888888889
2018-10-01,09E,94631.24444444444
2016-03-01,09P,63048.200000000004
2016-02-01,09P,58224.6111111111
2016-04-01,09P,65121.19444444446
2019-06-01,09W,116415.20000000001
2019-01-01,09W,125726.72777777778
2019-10-01,09W,127736.40000000001
2018-09-01,10K,78999.9888888889
2016-06-01,10V,73671.53888888888
2015-05-01,10X,78324.47777777776
2019-09-01,10X,112085.15555555554
2017-09-01,10X,107657.29444444444
2016-11-01,10X,100236.5833333333
2017-12-01,10X,114492.83333333333
2018-02-01,10X,103166.24444444444
2017-04-01,10X,98183.5
2016-10-01,10X,96557.22222222225
2019-04-01,11X,225355.2777777777
2015-09-01,12D,73680.47222222223
2016-09-01,12D,82636.01111111112
2017-05-01,12D,89240.45555555554
2015-08-01,12D,67447.98333333332
2016-07-01,12D,78425.89444444444
2018-03-01,12D,94947.5
2018-07-01,12D,96269.42222222223
2017-10-01,12D,93631.51111111109
2015-01-01,99K,48086.88888888889
2016-01-01,99N,151787.18333333335
2015-12-01,99N,169235.13333333342
2015-09-01,00Q,64629.055555555555
2016-11-01,00Q,73798.36666666667
2015-02-01,01A,120936.30555555559
2015-10-01,01W,116563.64444444446
2019-02-01,02D,47995.76111111111
2016-09-01,02E,91360.27777777778
2018-09-01,02E,100568.59444444446
2018-03-01,02E,103238.71666666667
2016-05-01,02E,84224.30555555556
2018-07-01,03K,85579.4722222222
2019-08-01,03K,91692.64444444442
2017-02-01,03K,68675.1611111111
2017-03-01,03K,79262.35555555555
2015-12-01,03L,108995.09444444445
2016-02-01,03L,95872.76111111109
2018-05-01,03L,125640.44444444444
2018-04-01,03L,120575.85000000003
2016-04-01,03L,106412.01111111113
2017-12-01,03M,57073.52777777778
2016-12-01,03M,53682.333333333336
2019-06-01,03V,37494.316666666666
2015-04-01,04E,67520.75
2017-06-01,04H,60646.72222222222
2019-10-01,04Q,67986.12222222221
2016-01-01,04Q,49045.23333333334
2017-11-01,04Q,61229.93333333334
2017-09-01,04Q,60402.055555555555
2018-08-01,04Y,66139.5
2018-10-01,04Y,66815.01666666666
2016-08-01,05Q,90755.43333333335
2019-04-01,05Q,104010.90000000002
2018-06-01,05Q,103925.15
2015-11-01,05Q,80344.79999999999
2018-01-01,05Q,102828.25
2019-09-01,05Q,104633.18888888891
2016-06-01,05W,118436.4722222222
2017-04-01,05W,117707.6277777778
2018-12-01,05W,143062.8666666667
2016-03-01,05W,114262.55000000002
2016-10-01,05W,117448.15555555554
2017-08-01,05W,133315.17777777778
2019-03-01,05W,141249.77222222224
2015-05-01,05X,62698.64444444444
2015-06-01,06W,83956.58333333334
2018-11-01,06W,117591.86111111115
2017-05-01,06W,105024.36666666668
2019-05-01,06Y,116225.79444444444
2015-03-01,09F,68064.64444444444
2015-07-01,10A,78172.70555555554
2017-01-01,10A,85963.34999999999
2017-10-01,10A,94446.9888888889
2014-12-01,10A,75075.7777777778
2015-08-01,10A,70364.8111111111
2014-11-01,10L,44987.561111111114
2019-07-01,14L,316893.36666666664
2019-01-01,14L,328130.1499999998
2018-02-01,14L,274890.00555555563
2016-07-01,15N,481391.4500000001
2015-01-01,15N,408516.30555555556
2017-07-01,15N,538062.261111111
2015-05-01,00J,110058.2277777778
2017-04-01,00J,135388.9333333333
2017-08-01,00J,153393.64444444442
2018-06-01,00J,157365.54444444444
2015-09-01,00K,141632.03333333333
2016-08-01,00K,156590.5833333333
2018-09-01,00K,175738.6277777778
2018-11-01,00K,186064.0333333333
2018-12-01,00K,186926.13333333333
2015-07-01,00K,142980.07222222222
2016-12-01,00L,185890.88333333333
2015-12-01,00L,170090.50000000003
2014-12-01,00N,71588.1388888889
2017-09-01,00N,91579.11666666668
2016-01-01,00N,72157.25555555556
2015-04-01,00N,68628.94444444442
2017-07-01,00P,163460.96111111113
2019-10-01,00P,179068.94444444447
2019-09-01,00P,170659.8222222221
2017-11-01,00P,170294.4333333333
2018-02-01,00P,154938.99444444443
2018-10-01,00P,183676.31111111102
2018-04-01,00R,101902.90000000001
2016-02-01,00R,80507.78333333334
2019-05-01,00Y,163997.93333333326
2019-07-01,00Y,159496.2611111111
2016-09-01,00Y,134538.12222222224
2019-08-01,00Y,165458.90555555557
2019-01-01,00Y,164621.24999999997
2017-03-01,00Y,149319.43888888886
2018-07-01,00Y,156878.37777777776
2017-01-01,01G,142833.38888888888
2016-03-01,02M,84999.9
2018-01-01,02Q,71981.41666666667
2017-12-01,02Q,70264.75555555554
2016-05-01,02Q,57435.811111111114
2015-02-01,02Q,45933.87222222223
2016-11-01,02Q,62328.08888888888
2016-06-01,02X,165093.5444444444
2015-06-01,02X,144256.95
2014-11-01,06M,92525.61666666667
2018-08-01,06M,150891.33333333334
2019-04-01,07J,106903.04444444443
2016-07-01,07J,89006.16111111113
2017-02-01,07J,88139.71111111113
2018-03-01,07J,106615.68333333333
2016-10-01,07J,90637.42777777778
2018-05-01,10E,90069.15555555555
2019-06-01,10E,87165.26666666668
2019-02-01,10E,81307.17222222223
2017-10-01,10E,86593.6111111111
2015-01-01,13T,217920.7999999999
2015-10-01,13T,247334.14999999997
2019-03-01,99A,325801.30555555574
2015-03-01,99C,96479.34444444445
2017-05-01,99C,126409.43333333332
2015-08-01,99C,95072.5111111111
2016-04-01,99C,110850.15000000001
2017-06-01,99C,128634.86666666668
2015-11-01,99C,99432.16666666666
2015-04-01,02W,23329.88888888889
2017-12-01,02W,33132.505555555545
2015-12-01,02W,27875.866666666665
2017-03-01,02W,32256.25555555556
2016-07-01,02W,27830.472222222223
2019-01-01,02W,38846.96666666667
2018-12-01,02W,36892.87777777778
2015-08-01,02W,22793.861111111113
2017-05-01,02W,31835.31666666667
2019-09-01,02W,34550.47777777779
2018-07-01,02W,35883.15555555556
2018-01-01,05R,65793.58333333334
2015-06-01,05R,49223.28333333333
2017-09-01,06P,50724.49999999999
2018-10-01,06P,58501.90555555557
2019-04-01,06P,52270.67777777777
2017-11-01,06P,52988.11111111112
2018-11-01,07H,75097.00555555557
2015-03-01,07L,35356.20555555556
2016-09-01,07L,44510.71666666666
2016-05-01,07L,40574.29444444444
2017-01-01,07T,62770.57777777778
2016-06-01,07T,61325.90555555554
2016-12-01,07V,88484.1722222222
2018-06-01,07V,93876.99444444446
2018-08-01,07V,96959.86666666665
2017-10-01,07V,90551.40555555557
2018-02-01,07V,86722.33888888886
2016-03-01,07V,77170.83333333333
2016-10-01,07V,84614.0
2018-03-01,07V,94542.53888888891
2018-05-01,07V,97055.4888888889
2015-10-01,08G,55037.97777777778
2017-08-01,08G,67525.87222222223
2019-05-01,08G,73561.17222222225
2016-11-01,08G,64496.8277777778
2014-12-01,08G,52095.66666666667
2014-11-01,08G,46220.200000000004
2017-02-01,08G,59210.355555555536
2019-02-01,08H,52606.37777777775
2016-02-01,08Q,57085.87222222221
2015-09-01,08Q,56212.138888888905
2017-04-01,08V,62565.95000000001
2016-01-01,08Y,43708.055555555555
2015-05-01,08Y,39937.95
2015-07-01,09A,38651.63888888889
2019-03-01,09L,42664.56111111111
2018-04-01,09L,40840.87777777777
2018-09-01,09L,41585.67222222223
2019-08-01,09L,42863.244444444455
2019-06-01,09L,41150.30000000001
2019-10-01,09L,44473.58333333333
2017-07-01,09N,49291.23333333334
2017-06-01,09N,50528.72222222221
2015-11-01,09N,39523.227777777785
2015-01-01,09N,37414.711111111115
2019-07-01,09Y,85728.55555555559
2016-08-01,10C,19485.972222222223
2016-04-01,99H,59313.39444444443
2015-02-01,99M,35253.044444444444
2018-09-01,02N,47357.36666666667
2017-05-01,03W,94404.51111111109
2016-11-01,03W,90861.98333333331
2018-02-01,03W,92272.70555555556
2019-05-01,04F,92016.78333333333
2019-04-01,04N,38354.22777777778
2015-08-01,04N,28994.455555555556
2019-07-01,05A,156660.07777777777
2015-03-01,05F,43762.305555555555
2017-07-01,05F,54559.63888888888
2014-12-01,05F,44540.30555555556
2015-12-01,05F,50824.13888888888
2017-11-01,05F,55623.58333333333
2017-09-01,05F,53984.08333333332
2016-04-01,05J,47839.57777777778
2016-09-01,05J,47342.94999999999
2018-04-01,05J,53240.37222222222
2017-02-01,05J,46093.311111111114
2014-11-01,06A,55660.53333333334
2018-01-01,06H,297036.7277777779
2015-07-01,06H,237091.0833333332
2015-10-01,06H,232836.9111111111
2015-04-01,06H,217332.27777777775
2017-01-01,06H,263386.3611111112
2016-06-01,06H,256236.0055555556
2016-05-01,07G,44368.55555555555
2018-06-01,07G,53161.71666666666
2018-11-01,07G,55601.616666666654
2017-10-01,07G,52237.19999999998
2019-09-01,07N,73812.01666666668
2017-06-01,07N,71433.15555555555
2018-07-01,07N,75009.7388888889
2016-12-01,07N,69562.45555555556
2015-06-01,07N,57170.67777777778
2018-12-01,07N,76146.32222222222
2017-08-01,07N,70745.3388888889
2019-10-01,07N,78376.13333333333
2015-09-01,09X,58013.12777777777
2019-02-01,09X,68662.51666666666
2016-03-01,09X,60451.99444444443
2015-02-01,09X,49316.57222222222
2017-03-01,09X,70515.50555555556
2019-06-01,10J,66648.49444444446
2015-01-01,10R,49881.194444444445
2019-08-01,15C,333973.1222222222
2017-04-01,15C,268896.30555555556
2018-03-01,15C,300888.388888889
2016-07-01,15C,265492.44444444444
2018-05-01,15C,317261.6611111111
2015-11-01,15C,239874.52777777775
2015-05-01,15F,197750.638888889
2019-03-01,15F,269630.5944444444
2016-01-01,15F,211359.4111111111
2019-01-01,15F,284049.70000000007
2017-12-01,15F,266727.2388888889
2016-08-01,15F,236970.52222222232
2018-10-01,15F,286735.78888888896
2018-08-01,15F,276153.3722222221
2016-02-01,99J,119464.35555555555
2016-10-01,99J,131895.35555555558
2016-05-01,00X,63486.98888888889
2017-11-01,00X,75123.77222222222
2018-11-01,01E,92714.47777777776
2014-12-01,01E,65425.87222222222
2015-03-01,01E,64654.538888888885
2018-03-01,01E,89309.68888888888
2015-04-01,01E,63407.68333333334
2017-03-01,01H,131344.82222222217
2017-12-01,01H,136316.40555555557
2017-01-01,01R,68248.38888888889
2015-01-01,01R,54415.194444444445
2015-10-01,01R,61324.31111111111
2016-09-01,01R,68550.33888888889
2015-08-01,01R,55827.72222222221
2018-09-01,02A,99267.85555555555
2019-04-01,02F,111965.42777777778
2019-10-01,02F,119433.80555555556
2019-03-01,02F,112392.04444444441
2018-08-01,02R,140201.2222222222
2015-06-01,02Y,98771.5388888889
2017-02-01,02Y,104659.68888888888
2015-11-01,02Y,98355.11111111114
2014-11-01,03F,82366.1388888889
2016-01-01,03F,96920.00000000001
2017-06-01,03F,120932.14444444448
2017-05-01,03N,236713.34999999995
2019-02-01,03N,237094.2722222222
2016-04-01,03Q,127399.28333333335
2017-08-01,03Q,143621.25
2015-02-01,04M,30233.483333333337
2017-07-01,04M,41703.36666666667
2018-02-01,04M,39899.794444444444
2016-10-01,04Y,49013.45555555555
2019-01-01,05G,99324.06111111112
2016-03-01,05G,76677.65555555555
2016-08-01,05G,81301.13888888889
2018-04-01,05X,77238.20555555554
2018-05-01,06L,175085.73888888885
2017-04-01,06L,149740.05000000005
2018-07-01,07K,108577.11111111112
2016-06-01,09D,114251.42222222222
2015-09-01,09D,104185.98333333331
2015-12-01,09D,116375.77777777777
2018-06-01,09E,94500.65000000002
2019-06-01,09F,83173.33888888887
2019-08-01,09F,89120.6277777778
2015-07-01,09P,63311.54444444443
2018-12-01,09P,83510.08888888889
2016-11-01,09W,112848.25000000001
2017-09-01,09W,119835.03333333331
2018-10-01,10V,96931.0388888889
2018-01-01,12D,100717.06666666667
2019-09-01,12D,101420.75
2019-05-01,12D,106850.50555555557
2016-07-01,15M,369438.4388888889
2016-12-01,15M,413359.86666666676
2017-10-01,15M,430835.8944444444
2019-07-01,15N,523700.95000000007
2015-05-01,99D,49971.13888888889
2016-02-01,99D,54213.838888888895
2016-05-01,06N,108020.09999999996
2015-11-01,06N,103236.29444444441
2016-01-01,06N,101078.55555555558
2015-12-01,06N,113327.39999999998
2015-02-01,06N,85827.95555555551
2016-10-01,06N,112675.98333333338
2016-04-01,06N,112496.05000000002
2019-01-01,07W,93476.22777777776
2018-12-01,07W,89036.51666666668
2018-01-01,07X,66416.98333333332
2018-11-01,07X,69530.17777777776
2017-09-01,07Y,57212.86111111112
2016-09-01,08C,38006.11666666667
2018-03-01,08C,45748.17777777779
2018-02-01,08C,41998.17777777778
2017-07-01,08C,41249.78333333334
2018-05-01,08C,47062.11111111111
2015-03-01,08K,56749.727777777785
2015-04-01,08N,45821.68333333334
2015-08-01,08N,44151.20555555556
2019-05-01,08Q,66829.32222222221
2019-03-01,08Q,62009.96666666667
2015-01-01,08T,28685.055555555562
2016-11-01,08T,35109.92222222223
2019-08-01,08T,39684.072222222225
2017-03-01,08T,36538.86111111111
2017-02-01,08T,32116.338888888895
2018-06-01,08T,37717.5
2017-12-01,08T,37776.922222222216
2017-11-01,08T,36349.08888888889
2019-04-01,08W,60721.96666666667
2018-04-01,08W,58210.49444444443
2019-10-01,08Y,51247.894444444435
2017-10-01,08Y,48002.80555555558
2019-06-01,08Y,47174.94444444442
2016-12-01,09A,39096.28333333334
2017-01-01,09A,38908.44444444443
2017-06-01,09A,41882.733333333315
2016-03-01,09A,36694.08888888888
2017-05-01,09A,41719.57777777778
2016-06-01,09A,38309.78333333333
2014-11-01,09L,25047.472222222223
2015-10-01,09L,29291.12222222222
2015-06-01,09L,28272.86666666667
2016-08-01,15D,78328.52222222224
2016-07-01,15D,78914.90555555554
2017-04-01,15D,77247.69444444445
2019-09-01,15D,88695.24999999999
2014-12-01,15D,69000.83333333334
2015-05-01,15D,65238.994444444455
2015-09-01,15D,71227.78888888888
2016-02-01,15D,71279.72222222222
2018-08-01,15D,92720.01666666666
2017-08-01,15D,85422.78333333333
2019-02-01,15D,82389.89444444444
2018-09-01,15D,87198.7222222222
2015-07-01,15D,72492.4055555556
2018-07-01,15D,90988.28333333333
2018-10-01,15D,94328.81111111109
2019-07-01,99H,59618.366666666676
2018-04-01,04C,101515.79444444444
2018-03-01,04C,102072.84444444443
2016-06-01,04F,63693.472222222226
2016-05-01,04F,60698.83888888892
2019-06-01,05R,69596.09444444445
2016-09-01,06K,135944.89444444448
2014-12-01,06K,114723.33333333337
2015-10-01,06K,119414.65555555557
2016-01-01,06P,46073.97222222221
2016-07-01,06P,50853.044444444466
2017-02-01,07H,65655.33333333331
2018-12-01,07H,83458.85
2019-01-01,07Q,94311.77777777781
2016-08-01,07Q,76116.43333333333
2017-03-01,07Q,84653.64999999995
2017-12-01,07Q,86366.01666666662
2016-10-01,07Q,76826.15
2017-11-01,08F,69396.23333333332
2018-01-01,08H,64626.58888888888
2018-06-01,08H,63638.11111111111
2019-05-01,08H,67520.35
2017-09-01,08H,60877.89444444445
2017-08-01,08H,59127.594444444454
2019-02-01,08L,78379.72777777778
2019-08-01,08L,88805.15555555557
2015-05-01,08V,53930.32222222221
2016-11-01,09H,30294.16666666667
2017-06-01,09H,32292.13888888889
2017-10-01,09H,32507.166666666668
2019-07-01,09N,55367.51666666667
2019-04-01,09N,54963.85
2018-02-01,09Y,84658.92777777783
2016-03-01,09Y,78080.73888888888
2018-09-01,10C,23758.177777777775
2019-10-01,10C,25320.594444444447
2019-03-01,10C,24104.05555555556
2015-01-01,10C,17127.86666666667
2019-09-01,10C,24139.766666666666
2015-12-01,10C,21537.63888888889
2015-06-01,10C,18724.861111111113
2015-04-01,10Q,133683.92222222226
2015-07-01,10Q,146227.1611111111
2016-02-01,10Q,141243.67222222226
2017-04-01,10Q,162524.54999999996
2018-05-01,10Q,191717.01111111115
2018-07-01,10Q,193486.65
2017-05-01,10Q,175706.94444444438
2017-07-01,10Q,179308.82222222222
2017-01-01,10Q,166412.10555555552
2018-08-01,11E,54403.53333333333
2018-11-01,11E,53863.60555555554
2018-10-01,11E,56649.15555555555
2015-09-01,15A,104579.06666666671
2015-11-01,15A,103909.44444444444
2014-11-01,15A,88853.61111111111
2016-04-01,15A,115510.19444444447
2015-02-01,15A,89396.24444444444
2015-03-01,15A,97925.8111111111
2016-12-01,15A,129515.90000000004
2015-08-01,99M,41768.12222222223
2016-11-01,02N,49259.46666666667
2019-02-01,03E,52167.66111111112
2016-01-01,03E,43408.83888888888
2015-06-01,03E,42673.55
2015-04-01,03E,40873.01666666666
2015-05-01,03H,42632.13888888889
2016-08-01,03J,57939.138888888905
2015-02-01,03J,43370.13888888889
2017-05-01,03J,64175.44444444444
2017-09-01,03J,64226.55
2019-06-01,04K,128010.09999999998
2015-07-01,04K,99937.31666666667
2019-09-01,04K,132931.04444444441
2018-06-01,04K,128458.20555555554
2017-03-01,04V,129001.5611111111
2016-06-01,04V,115045.22777777772
2019-03-01,05D,49290.15
2019-08-01,05J,66375.17777777778
2019-04-01,05J,59240.71666666666
2017-07-01,05N,100376.9722222222
2017-02-01,05N,88041.44444444445
2016-09-01,05N,94580.25000000003
2018-02-01,05T,97054.7888888889
2019-05-01,05T,113041.18333333335
2018-12-01,05T,111687.62222222224
2014-11-01,05V,33624.19444444444
2019-01-01,06A,102558.78333333333
2015-03-01,06D,29450.0
2015-10-01,06D,31896.333333333336
2014-12-01,07N,61200.75
2018-03-01,09C,45942.988888888874
2017-01-01,09G,155223.41666666666
2017-08-01,09G,171761.45000000004
2015-12-01,09G,150035.02777777778
2018-11-01,09G,184379.84999999998
2018-09-01,09G,173859.65555555554
2019-10-01,09G,192268.67222222223
2016-12-01,09G,165640.19999999995
2017-06-01,09J,87877.76666666666
2018-08-01,09J,96026.96666666669
2018-04-01,09J,88936.85555555556
2016-04-01,09J,78673.7
2017-04-01,09J,80092.45
2016-05-01,09J,74445.98333333332
2016-10-01,10R,67877.5
2016-07-01,10R,66074.00555555556
2018-10-01,10R,83526.45000000001
2017-10-01,10R,76786.59444444443
2015-08-01,10R,55851.77777777777
2017-12-01,10R,77738.13888888889
2015-11-01,11A,147597.10555555555
2017-11-01,11A,190757.27777777775
2018-01-01,11M,223819.8277777778
2018-07-01,11M,226239.29999999993
2018-05-01,11M,225512.61666666667
2015-09-01,11X,151621.43333333335
2015-01-01,15E,309624.13333333336
2016-03-01,99E,78163.88333333333
2016-02-01,99E,75067.2111111111
2019-07-01,99K,58933.51666666666
2019-04-01,00C,56120.794444444444
2019-09-01,00Q,90578.03333333333
2019-10-01,00Q,97517.83333333333
2017-02-01,00T,132710.36666666673
2019-08-01,00T,172227.46111111113
2019-07-01,00T,160876.29444444447
2016-01-01,00T,120714.78333333334
2016-11-01,00T,140368.53333333335
2016-06-01,00V,89999.1333333333
2015-04-01,00V,76953.94444444447
2015-11-01,00V,80115.77222222222
2016-08-01,00V,90028.62777777776
2018-09-01,01A,191751.39444444436
2017-10-01,01A,190725.8333333333
2017-01-01,01A,173892.27222222218
2016-09-01,01A,173515.44999999995
2017-06-01,02D,52308.06111111112
2018-03-01,02D,55427.36111111112
2016-04-01,02D,45519.61111111111
2018-05-01,02D,55843.34999999999
2017-09-01,02D,51893.38333333334
2018-07-01,02D,55561.822222222225
2016-07-01,02D,46256.93888888889
2017-03-01,02D,52258.238888888896
2015-08-01,03M,45484.61111111111
2018-02-01,03R,173494.51666666666
2017-04-01,03R,168539.3388888889
2017-05-01,03R,180175.35555555558
2018-06-01,03R,193034.45555555553
2018-01-01,04D,123133.30000000002
2015-03-01,04D,89673.49444444446
2018-08-01,05Y,154980.50555555554
2017-11-01,05Y,143610.12777777782
2019-02-01,05Y,136286.16666666663
2018-10-01,06T,194477.10555555552
2019-01-01,06T,195692.3555555556
2018-04-01,06T,178295.14444444445
2018-11-01,06T,188581.06666666662
2019-06-01,06T,179007.09444444446
2019-03-01,06V,90434.91111111113
2018-12-01,06V,93066.57777777778
2017-12-01,06V,88334.27777777778
2015-02-01,06W,79008.39444444444
2015-06-01,06Y,88968.42222222225
2015-12-01,06Y,100783.60555555556
2015-01-01,06Y,81226.2
2014-11-01,10D,37447.75
2015-05-01,10D,41403.24999999999
2017-07-01,10D,54276.81111111111
2015-10-01,10D,45343.33333333333
2014-12-01,10D,43169.361111111124
2019-05-01,10D,62909.50555555556
2015-09-01,10L,59455.80555555556
2016-03-01,10L,62050.66666666667
2015-07-01,11N,234065.81666666665
2016-12-01,11N,274802.7944444444
2016-02-01,11N,226686.86111111115
2016-05-01,12F,143452.62222222224
2017-08-01,12F,167417.6722222222
2016-10-01,12F,148736.04999999996
2017-07-01,04N,32530.955555555556
2019-08-01,04N,37366.15
2015-03-01,06F,93133.53333333333
2019-10-01,06F,138061.80555555553
2016-12-01,06F,119763.3888888889
2018-05-01,06F,132070.83888888886
2015-05-01,06F,92661.66666666664
2018-01-01,06F,129696.72222222222
2017-01-01,06F,114896.92222222223
2015-01-01,06F,91048.22222222223
2018-04-01,06F,126166.4055555556
2018-03-01,06K,160272.3777777778
2017-10-01,06K,155890.94444444447
2019-09-01,06K,162916.9666666667
2014-12-01,07G,35930.88888888889
2015-06-01,07H,63929.08888888889
2015-09-01,07H,65745.11666666667
2016-01-01,07H,65071.28333333333
2017-08-01,08A,76388.70000000001
2018-11-01,08A,83706.36666666667
2019-07-01,08A,83167.58888888889
2015-02-01,08A,51983.33333333333
2015-10-01,08A,63295.55555555557
2018-07-01,08A,81156.45555555556
2018-10-01,08F,82542.06666666664
2016-06-01,08F,64873.87222222223
2016-04-01,08F,64009.15000000001
2016-03-01,08F,61850.47777777776
2014-11-01,08H,43021.94444444444
2017-11-01,08H,66580.03333333334
2016-10-01,08L,75952.08333333334
2017-04-01,08L,75985.07222222221
2019-03-01,09H,36839.722222222226
2019-01-01,09H,39434.2
2019-05-01,09X,69244.1
2016-08-01,09Y,86342.87222222217
2017-09-01,09Y,95174.13888888888
2018-06-01,09Y,100343.45555555554
2016-07-01,09Y,88227.10000000002
2017-05-01,09Y,93872.11111111108
2018-12-01,10C,27429.68888888889
2019-04-01,10C,25618.68888888889
2018-08-01,10J,63200.00555555557
2017-03-01,11E,53248.38888888888
2019-02-01,11E,53444.41111111111
2018-02-01,11E,50168.94444444444
2016-02-01,11E,43930.62222222222
2017-02-01,11E,46350.23888888889
2015-08-01,11J,159540.91111111108
2015-04-01,11J,156577.71111111107
2015-07-01,11J,172749.26666666675
2017-06-01,15A,141273.7111111111
2017-12-01,15A,144879.41111111117
2019-06-01,15A,144703.9888888889
2015-12-01,99M,53287.31666666666
2016-09-01,99M,54472.36666666667
2018-09-01,99M,60075.46666666666
2015-11-01,99M,47854.78888888889
2016-05-01,99M,51174.011111111104
2016-11-01,99M,56018.47777777778
2018-05-01,01C,80541.81111111108
2019-01-01,01C,83884.28888888888
2018-03-01,01C,79439.09444444445
2019-08-01,01C,85351.12222222226
2019-04-01,01C,78877.17777777779
2014-11-01,02N,39413.36666666667
2015-12-01,02R,105605.7222222222
2016-05-01,02T,70280.68333333333
2017-04-01,02T,73070.30555555555
2015-05-01,02T,58616.81666666667
2016-12-01,02T,78775.01111111112
2016-10-01,02T,72524.10555555555
2018-10-01,02Y,122363.53333333334
2019-05-01,02Y,123523.68333333336
2018-06-01,02Y,115639.76111111112
2018-04-01,02Y,113123.29999999999
2017-03-01,03A,92044.73333333332
2018-12-01,03A,99402.8555555556
2017-07-01,03A,90193.45000000004
2016-11-01,03A,84465.84444444448
2019-10-01,03F,121338.86666666668
